id;locale;code;gmt;order_fee;user_cash
687062528;US;blogs;2016/5/8 17:42;0;0
897195553;IN;blogs;2016/5/8 16:35;0;0
98286921;KR;blogs;2016/5/8 16:10;0;0
790771220;IN;blogs;2016/5/8 16:06;0;3442.51059
912386850;HU;blogs;2016/5/8 15:27;0;0
867883624;ID;blogs;2016/5/8 14:58;12.603665;12.603665
972239402;SG;blogs;2016/5/8 14:51;0;0
387461969;ID;blogs;2016/5/8 14:46;0;0
760509738;IN;blogs;2016/5/8 14:40;0;0
970745857;IN;blogs;2016/5/8 14:26;0;0
497522998;US;blogs;2016/5/8 13:55;0;28.75409
381138273;IN;blogs;2016/5/8 13:44;0;0
664278647;IN;blogs;2016/5/8 12:54;0;0
977639617;US;blogs;2016/5/8 12:39;0;28.50075
548470096;IN;blogs;2016/5/8 12:39;0;0
99942392;US;blogs;2016/5/8 11:59;0;0
101841667;SG;blogs;2016/5/8 10:34;0;0
34050921;US;blogs;2016/5/8 10:24;0;85.50225
283466153;LK;blogs;2016/5/8 10:24;0;0
231884336;ID;blogs;2016/5/8 10:12;0;0
243030704;US;blogs;2016/5/8 10:12;0;0
318114285;NG;blogs;2016/5/8 10:06;0;0
82305753;US;blogs;2016/5/8 4:55;0;0
535012001;CA;blogs;2016/5/8 4:10;12.603665;2044.32713
535012001;CA;blogs;2016/5/8 4:04;0;0
974252539;KZ;blogs;2016/5/8 3:31;0;0
535012001;CA;blogs;2016/5/8 3:08;63.335;63.335
660759954;SA;blogs;2016/5/8 2:42;0;0
716917443;US;blogs;2016/5/8 2:19;0;0
286807894;US;blogs;2016/5/8 2:18;63.335;63.335
881537521;BO;blogs;2016/5/8 1:30;0;133.826855
959024588;EG;blogs;2016/5/8 0:23;0;0
956332129;DE;blogs;2016/5/7 23:53;0;0
286807894;US;blogs;2016/5/7 23:50;0;0
184269280;NL;blogs;2016/5/7 23:12;0;0
331312410;US;blogs;2016/5/7 17:52;0;138.0703
210023498;US;blogs;2016/5/7 15:47;0;0
824818403;US;blogs;2016/5/7 14:55;0;0
224665968;AE;blogs;2016/5/7 14:25;0;1038.694
262038942;US;blogs;2016/5/7 13:07;0;0
989132156;AU;ads;2016/5/7 12:12;836.022;836.022
36711059;KR;blogs;2016/5/7 11:23;0;253.276665
995362186;AU;blogs;2016/5/7 10:44;0;0
985652900;US;blogs;2016/5/7 9:23;0;0
724956494;US;blogs;2016/5/7 9:22;0;6.3335
519476377;SG;blogs;2016/5/7 9:04;0;0
235646274;AU;blogs;2016/5/7 8:21;0;0
633705850;BG;blogs;2016/5/7 3:16;0;0
532555690;IN;blogs;2016/5/6 20:24;0;0
559969234;IN;blogs;2016/5/6 12:18;0;0
442376085;NG;blogs;2016/5/5 23:25;0;0
589461930;AU;blogs;2016/5/5 20:51;0;0
77635814;US;blogs;2016/5/5 3:56;0;0
77635814;US;blogs;2016/5/5 3:09;0;0
816108677;DE;ads;2016/5/4 20:27;760.02;760.02
432078799;US;blogs;2016/5/4 19:23;0;0
268658058;TW;blogs;2016/5/4 14:36;0;6997.75748
791544310;ZA;blogs;2016/5/4 12:16;0;0
353465290;SG;blogs;2016/5/4 9:09;0;0
383967304;NG;blogs;2016/5/4 6:06;0;28.50075
383967304;NG;blogs;2016/5/4 6:02;12.603665;12.603665
;US;blogs;2016/5/4 5:54;0;0
366703764;NG;blogs;2016/5/4 1:34;0;0
368303723;UG;blogs;2016/5/4 1:34;0;0
;MY;blogs;2016/5/3 19:09;0;133.76352
490303473;SG;blogs;2016/5/3 14:47;0;0
990623387;AU;ads;2016/5/3 11:20;836.022;836.022
836354502;TW;blogs;2016/5/2 19:03;0;0
430089433;US;ads;2016/5/2 18:20;760.02;760.02
788039571;IN;blogs;2016/5/2 17:27;0;0
910098133;US;blogs;2016/5/2 16:25;0;0
198300145;ES;blogs;2016/5/2 2:22;0;0
295374737;ID;blogs;2016/5/1 12:34;0;0
235646274;AU;ads;2016/5/1 11:50;836.022;836.022
863633833;ID;blogs;2016/5/1 11:39;12.603665;12.603665
589461930;AU;ads;2016/5/1 8:05;836.022;836.022
990623387;AU;ads;2016/5/1 7:33;836.022;836.022
106051115;DE;blogs;2016/5/1 1:01;0;8.296885
72706983;DE;blogs;2016/4/30 15:26;0;0
954226788;US;blogs;2016/4/30 9:17;0;0
60595804;PH;blogs;2016/4/29 8:20;0;0
995362186;AU;ads;2016/4/29 8:17;828.5772;828.5772
511542709;US;blogs;2016/4/28 14:34;0;57.0015
742885983;IN;blogs;2016/4/28 11:07;12.491429;12.491429
742885983;IN;blogs;2016/4/28 10:56;0;0
